DecisionTreeAuto,ExtraTreesAuto,id
248.77000000000004,223.96659563492062,300383.0
186.26666666666665,220.14165357142855,300384.0
327.1657142857143,308.2195714285714,300385.0
317.2871428571429,384.34920158730154,300386.0
247.4077777777778,249.98855833333332,300387.0
242.87599999999998,262.97743333333335,300388.0
280.68,258.8022841269841,300389.0
311.0628571428571,284.57680595238094,300390.0
302.35,307.7055876984127,300391.0
319.3985714285714,345.3859646825397,300392.0
345.41833333333335,380.59814007936507,300393.0
449.69571428571436,390.9335555555556,300394.0
286.2785714285714,268.528646031746,300395.0
235.69400000000002,246.26702261904762,300396.0
274.26599999999996,339.32665793650796,300397.0
342.154,367.51106825396823,300398.0
387.81500000000005,351.34576666666663,300399.0
352.4477777777778,372.0664444444444,300400.0
475.91428571428565,396.2969996031746,300401.0
315.40000000000003,283.0376662698413,300402.0
198.988,224.33356666666668,300403.0
345.81399999999996,323.766361904762,300404.0
235.62166666666664,278.0549075396825,300405.0
858.3611111111113,796.9738095238097,300406.0
428.88800000000003,480.50069047619047,300407.0
347.136,429.79688690476195,300408.0
282.94888888888886,273.2688984126984,300409.0
347.77375,329.49159166666664,300410.0
244.12199999999999,321.7419015873016,300411.0
557.108,478.2868285714286,300412.0
244.40666666666664,277.95071111111105,300413.0
207.94000000000003,243.71963015873015,300414.0
370.832,419.1234361111111,300415.0
346.07000000000005,373.52973849206353,300416.0
295.505,287.3313416666666,300417.0
254.74714285714285,284.36041230158736,300418.0
461.854,435.81733690476193,300419.0
336.44624999999996,307.0914857142857,300420.0
338.1088888888889,318.94216785714286,300421.0
354.9599999999999,374.21151309523805,300422.0
364.13666666666666,405.44605119047617,300423.0
344.84999999999997,354.7721547619048,300424.0
256.68666666666667,294.4070337301587,300425.0
270.62600000000003,290.4719694444444,300426.0
314.922,321.9260253968254,300427.0
511.2055555555555,607.4829793650794,300428.0
353.56749999999994,425.7751202380952,300429.0
390.8125,372.3265714285714,300430.0
457.85125000000005,481.4141023809524,300431.0
222.17999999999998,244.1629361111111,300432.0
374.2171428571429,344.99981547619046,300433.0
287.84000000000003,313.7214321428572,300434.0
236.88166666666666,246.4415,300435.0
267.6383333333333,310.9950583333333,300436.0
432.154,450.4328107142857,300437.0
362.02,452.3395746031746,300438.0
383.25,388.2368738095238,300439.0
300.0077777777778,224.06138531746032,300440.0
277.83166666666665,260.83786468253965,300441.0
177.8525,222.16758849206354,300442.0
305.93399999999997,369.8728587301588,300443.0
365.11666666666673,322.9149821428572,300444.0
345.06166666666667,304.6422523809524,300445.0
364.49999999999994,369.9586067460317,300446.0
387.86625,381.3574952380953,300447.0
163.302,216.14055555555555,300448.0
260.95125,291.0283924603175,300449.0
236.64285714285714,288.9191682539682,300450.0
338.68777777777785,365.8478182539682,300451.0
500.508,511.3347166666666,300452.0
283.84875,356.33102420634924,300453.0
484.0166666666667,426.22045119047624,300454.0
329.462,353.20009999999996,300455.0
232.304,219.76330476190478,300456.0
340.00600000000003,334.25516904761906,300457.0
354.8633333333334,312.3547178571429,300458.0
378.86125000000004,381.96833333333336,300459.0
267.804,275.4178952380952,300460.0
197.416,201.99361349206347,300461.0
264.67285714285714,215.3601626984127,300462.0
319.644,306.5559416666666,300463.0
231.76500000000001,261.0826793650794,300464.0
212.39166666666668,230.30797579365077,300465.0
323.62,344.46343333333334,300466.0
265.29222222222216,271.69301428571424,300467.0
316.46999999999997,314.43883650793657,300468.0
659.4255555555555,564.6297436507937,300469.0
298.05625,277.6764976190476,300470.0
292.38599999999997,293.99493452380955,300471.0
329.618,332.0591373015873,300472.0
308.12333333333333,331.0555464285714,300473.0
327.85375000000005,313.30381666666665,300474.0
223.468,244.879,300475.0
338.68777777777785,369.41185158730156,300476.0
294.86777777777775,266.0183507936508,300477.0
252.33200000000002,267.6605646825397,300478.0
283.15500000000003,265.30431666666664,300479.0
318.62,319.75166984126986,300480.0
271.806,246.75112857142852,300481.0
302.75875,319.38064444444444,300482.0
372.88,374.6344880952381,300483.0
208.228,212.08932698412696,300484.0
300.05,291.4000571428571,300485.0
226.13,231.36484285714286,300486.0
537.99,510.82203333333337,300487.0
445.83666666666664,407.35597182539686,300488.0
283.87250000000006,294.6680047619047,300489.0
204.19833333333335,213.28193015873018,300490.0
291.0942857142857,273.18857936507936,300491.0
362.97999999999996,365.4221428571429,300492.0
438.73,401.1225261904762,300493.0
204.485,204.875053968254,300494.0
545.285,573.139238095238,300495.0
338.17111111111103,337.5274619047619,300496.0
328.8433333333333,330.3456126984127,300497.0
280.57571428571424,285.82799047619045,300498.0
298.54124999999993,280.4054309523809,300499.0
299.34,247.240546031746,300500.0
304.21999999999997,286.2940047619048,300501.0
278.8085714285714,307.186919047619,300502.0
403.825,347.41611071428576,300503.0
244.32199999999997,256.27393968253966,300504.0
353.438,357.5737293650794,300505.0
289.51599999999996,309.64095238095234,300506.0
229.23200000000003,212.55102976190477,300507.0
271.974,301.46082936507935,300508.0
229.23200000000003,218.45112261904765,300509.0
336.68874999999997,343.72079999999994,300510.0
318.60333333333335,336.6968186507936,300511.0
221.74200000000002,233.29304920634917,300512.0
487.9125,397.9207142857143,300513.0
295.5385714285714,300.8555952380952,300514.0
284.72,261.95803492063493,300515.0
264.31142857142856,248.2327099206349,300516.0
301.924,275.51409523809525,300517.0
330.28428571428566,289.735269047619,300518.0
319.6583333333333,296.88926666666663,300519.0
257.286,280.3792575396825,300520.0
277.58375,260.8629027777778,300521.0
340.75999999999993,318.836,300522.0
306.06624999999997,322.02392063492067,300523.0
241.92666666666665,291.88915396825394,300524.0
289.25666666666666,320.5403333333333,300525.0
371.27444444444444,342.21504722222227,300526.0
228.3914285714286,281.0604769841269,300527.0
295.78428571428566,290.5026547619048,300528.0
926.1866666666667,872.5214666666667,300529.0
542.5285714285714,500.4589714285715,300530.0
283.085,301.5187309523809,300531.0
562.2625,573.5344345238096,300532.0
356.0942857142857,352.3950805555556,300533.0
257.65000000000003,301.3129888888889,300534.0
288.1377777777778,321.106328968254,300535.0
249.968,327.06630000000007,300536.0
463.10599999999994,370.4345682539683,300537.0
274.57166666666666,289.2935880952381,300538.0
317.70599999999996,280.92420714285714,300539.0
277.44,263.0734154761905,300540.0
222.0533333333333,246.86839999999998,300541.0
384.09,362.3880134920636,300542.0
253.70333333333338,251.9718634920635,300543.0
443.97999999999996,477.41929761904765,300544.0
375.53333333333336,372.2156404761905,300545.0
534.8280000000001,476.35373333333337,300546.0
426.7033333333333,407.337286904762,300547.0
335.0425,403.67974444444445,300548.0
486.59625,484.08446825396834,300549.0
260.82428571428574,266.18080515873015,300550.0
246.66857142857143,264.2545424603175,300551.0
251.71800000000002,269.1756587301587,300552.0
461.4375,447.91394920634923,300553.0
360.592,383.938248015873,300554.0
367.75600000000003,368.9172095238095,300555.0
476.47200000000004,497.4272654761906,300556.0
417.26000000000005,404.3758071428572,300557.0
587.28,557.397092063492,300558.0
284.7075,287.581692063492,300559.0
495.84399999999994,514.9280555555555,300560.0
334.35599999999994,322.5703726190476,300561.0
433.43714285714293,512.4724011904761,300562.0
388.0057142857143,333.5663916666666,300563.0
403.14142857142855,433.89801269841263,300564.0
287.322,321.2848174603174,300565.0
414.245,435.9470825396826,300566.0
250.4033333333333,307.9150496031746,300567.0
444.74333333333334,521.9835170634921,300568.0
293.495,331.01158293650786,300569.0
487.2033333333334,415.8630666666666,300570.0
284.3066666666667,275.3177638888889,300571.0
549.7900000000001,482.03362301587305,300572.0
589.14875,548.437895238095,300573.0
294.97166666666664,265.52108452380946,300574.0
378.3377777777778,354.183948015873,300575.0
423.27888888888884,421.2172619047618,300576.0
484.4066666666667,478.8455666666667,300577.0
444.29857142857145,473.66004575702084,300578.0
526.7599999999999,522.7129293650794,300579.0
514.658,450.12975277777775,300580.0
497.94000000000005,433.7666015873016,300581.0
546.336,493.8152035714285,300582.0
557.4857142857143,560.3820063492063,300583.0
264.21857142857147,307.6810369047619,300584.0
315.8766666666667,298.64554166666665,300585.0
220.7111111111111,269.0874619047619,300586.0
492.32111111111107,511.6447805555555,300587.0
350.80833333333334,297.54838888888895,300588.0
198.84285714285716,216.34645555555554,300589.0
219.11666666666665,226.16423015873016,300590.0
243.92499999999998,272.4571067460317,300591.0
309.59,327.74745634920635,300592.0
284.52375,321.15343333333334,300593.0
431.8866666666667,509.6239785714285,300594.0
247.23624999999998,291.49922698412695,300595.0
227.11333333333334,264.8854726190476,300596.0
256.518,240.44336230158734,300597.0
340.85624999999993,329.20584761904763,300598.0
296.87625,283.795426984127,300599.0
311.7766666666667,316.8404031746032,300600.0
332.22499999999997,356.59911428571434,300601.0
294.98,301.56359563492066,300602.0
871.3311111111111,836.4326476190475,300603.0
408.27,359.0904932539682,300604.0
400.9157142857143,446.0789662698412,300605.0
487.6044444444445,498.0352944444444,300606.0
307.938,332.35610555555564,300607.0
343.65999999999997,365.5224476190476,300608.0
419.7277777777778,424.29829365079365,300609.0
246.33,276.37867182539685,300610.0
240.62400000000002,272.8640841269841,300611.0
332.95666666666665,336.64264126984136,300612.0
418.28111111111116,433.90210873015866,300613.0
628.2299999999999,613.2603777777779,300614.0
507.79285714285714,487.0449738095238,300615.0
280.96285714285716,288.50878571428575,300616.0
483.934,487.8285662698413,300617.0
285.34000000000003,266.84755,300618.0
330.16625000000005,300.9276166666667,300619.0
441.1028571428572,501.68600992063483,300620.0
443.97999999999996,442.3665261904762,300621.0
499.60166666666674,504.5733519841271,300622.0
462.32444444444445,541.3550956349206,300623.0
237.31199999999998,289.7540273809524,300624.0
341.21125,346.0394031746032,300625.0
476.0785714285715,380.3465869047619,300626.0
306.79571428571427,295.74718333333334,300627.0
425.0157142857143,420.27850714285705,300628.0
393.57666666666665,434.3391273809524,300629.0
380.6771428571429,392.61639404761905,300630.0
416.814,356.8490591269842,300631.0
516.1125000000001,475.61717658730157,300632.0
253.48666666666665,302.6907087301587,300633.0
306.5083333333333,282.18911944444443,300634.0
301.05499999999995,357.32721746031746,300635.0
438.6133333333333,424.366511904762,300636.0
551.8425,529.0271416666667,300637.0
509.85624999999993,576.0650166666667,300638.0
328.7683333333334,372.54426031746027,300639.0
437.32,403.01095046897547,300640.0
315.79999999999995,366.3552460317461,300641.0
282.61199999999997,272.72165198412705,300642.0
306.324,329.7003142857143,300643.0
585.2122222222223,513.7079253968253,300644.0
282.57000000000005,280.1638095238095,300645.0
289.14399999999995,287.5415412698413,300646.0
534.828,513.1495817460316,300647.0
270.59,278.4345781746032,300648.0
361.796,312.5954587301587,300649.0
290.92,275.4684634920635,300650.0
486.40199999999993,450.0629904761905,300651.0
607.198888888889,633.0588115079365,300652.0
386.285,396.3650638888888,300653.0
415.515,431.37419484126985,300654.0
309.1616666666667,291.17349484126987,300655.0
303.008,333.2238134920635,300656.0
246.665,281.88402063492066,300657.0
328.3514285714286,323.7606976190476,300658.0
301.37499999999994,336.08677896825395,300659.0
244.40666666666664,254.05092936507936,300660.0
402.6766666666667,402.4229746031746,300661.0
640.9711111111111,593.7876,300662.0
427.1542857142857,388.1375496031746,300663.0
350.5566666666666,322.9958761904762,300664.0
392.3,397.7733555555556,300665.0
433.3644444444444,471.0096611111111,300666.0
217.50714285714284,184.9995071428571,300667.0
411.10875,397.60897936507934,300668.0
389.79857142857145,341.1365630952381,300669.0
599.3383333333335,521.9448166666666,300670.0
701.8483333333332,659.8709448412698,300671.0
501.67999999999995,520.3052420634921,300672.0
315.6525,318.9810083333333,300673.0
431.8155555555556,467.38702738095236,300674.0
463.25600000000003,463.86114722222226,300675.0
291.62142857142857,278.5428388888889,300676.0
476.055,488.3565313492064,300677.0
522.674,491.20719761904763,300678.0
237.58666666666667,247.33891111111112,300679.0
301.828,289.3773444444444,300680.0
610.9042857142857,713.5921063492062,300681.0
292.5733333333333,271.6922166666667,300682.0
215.03875,244.52716825396828,300683.0
494.02833333333336,531.1986277777777,300684.0
247.29555555555555,286.0356892857143,300685.0
230.14000000000001,233.1703027777778,300686.0
234.10625,240.78587936507938,300687.0
504.18285714285713,483.23275079365084,300688.0
325.59999999999997,324.6928964285714,300689.0
230.14000000000001,238.76532420634922,300690.0
313.2866666666667,337.16961071428574,300691.0
259.33444444444444,277.58080000000007,300692.0
279.602,303.96207619047624,300693.0
380.78571428571433,395.2280349206349,300694.0
323.29200000000003,347.39706587301583,300695.0
706.015,544.8569178571429,300696.0
331.27333333333337,344.6126575396826,300697.0
316.0116666666666,310.38578730158736,300698.0
253.56428571428575,264.1420492063492,300699.0
526.468888888889,513.6223031746032,300700.0
251.6757142857143,281.78180357142855,300701.0
208.17333333333337,245.21830952380955,300702.0
377.06399999999996,324.3161464285714,300703.0
307.8,322.0494150793651,300704.0
329.662,303.61945793650796,300705.0
235.91625,261.0638694444445,300706.0
399.2528571428571,325.9839166666667,300707.0
